GAME_ID,EVENT_ID,INN_CT,TOTAL_INN,HOME_TEAM,OUTS_CT,HOME_SCORE_CT,AWAY_SCORE_CT,RUNNER_FIRST,RUNNER_SECOND,RUNNER_THIRD,PIT_ID,FULL_NAME,made_save,IP,sit_id,succ_rate,save_dif,year
CIN201010010,83,11,11,0,0,3,4,0,0,0,axfoj001,John Axford,True,1.0,110101.0,86.2,1.160092807424594,2010
CIN201010020,85,9,9,1,0,7,4,0,0,0,cordf002,Francisco Cordero,True,1.0,090301.0,99.2,1.0080645161290323,2010
CIN201104200,66,9,9,0,0,1,3,0,0,0,putzj001,J.J. Putz,True,1.0,090201.0,97.3,1.027749229188078,2011
CIN201105190,76,9,9,0,0,2,5,0,0,0,hanrj001,Joel Hanrahan,True,1.0,090301.0,99.2,1.0080645161290323,2011
CIN201106010,66,9,9,1,0,4,3,0,0,0,cordf002,Francisco Cordero,True,1.0,090101.0,95.2,1.050420168067227,2011
CIN201106200,70,9,9,0,0,1,5,1,1,0,rivem002,Mariano Rivera,True,1.0,090421.0,50.0,2.0,2011
CIN201106221,67,9,9,0,0,2,4,0,0,0,rivem002,Mariano Rivera,True,1.0,090201.0,97.3,1.027749229188078,2011
CIN201107020,72,9,9,0,0,1,3,0,0,0,pestv001,Vinnie Pestano,True,1.0,090201.0,97.3,1.027749229188078,2011
CIN201107250,78,9,9,0,0,2,4,0,0,0,isrij001,Jason Isringhausen,True,1.0,090201.0,97.3,1.027749229188078,2011
CIN201107290,58,7,13,1,2,3,2,0,1,0,brayb001,Bill Bray,False,5.33,072115.33,50.0,-2.0,2011
CIN201108080,33,4,9,1,0,6,5,0,0,0,lecus001,Sam LeCure,False,2.0,040102.0,14.3,-1.1668611435239207,2011
CIN201108080,56,6,9,0,0,6,7,0,0,0,roenj001,Josh Roenicke,False,1.67,060101.67,14.3,-1.1668611435239207,2011
CIN201108090,70,9,9,0,0,2,3,0,0,0,betar001,Rafael Betancourt,True,1.0,090101.0,95.2,1.050420168067227,2011
CIN201108100,67,9,9,1,0,3,2,0,0,0,cordf002,Francisco Cordero,True,1.0,090101.0,95.2,1.050420168067227,2011
CIN201108110,65,9,9,1,0,2,0,0,0,0,cordf002,Francisco Cordero,True,1.0,090201.0,97.3,1.027749229188078,2011
CIN201108270,72,9,9,1,0,6,3,0,0,0,cordf002,Francisco Cordero,True,1.0,090301.0,99.2,1.0080645161290323,2011
CIN201108280,81,9,14,0,0,3,4,0,0,0,stord001,Drew Storen,False,3.0,090103.0,95.2,-20.833333333333346,2011
CIN201108290,64,9,9,0,0,2,3,0,0,0,madsr001,Ryan Madson,True,1.0,090101.0,95.2,1.050420168067227,2011
CIN201109150,64,7,11,1,2,6,4,1,0,0,brayb001,Bill Bray,False,2.33,072212.33,50.0,-2.0,2011
CIN201109190,45,6,9,1,0,2,0,0,0,0,ondrl001,Logan Ondrusek,False,1.0,060201.0,33.3,-1.4992503748125936,2011
CIN201204250,75,9,9,1,0,4,2,0,0,0,marss002,Sean Marshall,True,1.0,090201.0,97.3,1.027749229188078,2012
CIN201204290,63,7,9,0,0,3,5,1,1,0,carpd001,David Carpenter,False,1.0,070221.0,50.0,-2.0,2012
CIN201205220,65,9,9,1,0,4,3,0,0,0,chapa001,Aroldis Chapman,True,1.0,090101.0,95.2,1.050420168067227,2012
CIN201205240,52,6,9,0,1,1,2,1,1,1,medlk001,Kris Medlen,False,1.67,061131.67,33.3,-1.4992503748125936,2012
CIN201205250,79,9,9,0,0,3,6,0,0,0,betar001,Rafael Betancourt,True,1.0,090301.0,99.2,1.0080645161290323,2012
CIN201205270,60,8,9,1,1,7,5,1,0,1,chapa001,Aroldis Chapman,True,1.67,081221.67,88.9,1.124859392575928,2012
CIN201206050,88,9,9,0,0,4,8,1,0,1,hanrj001,Joel Hanrahan,True,1.0,090421.0,50.0,2.0,2012
CIN201206090,74,9,9,0,0,2,3,0,0,0,valvj001,Jose Valverde,True,1.0,090101.0,95.2,1.050420168067227,2012
CIN201206100,84,9,9,0,0,6,7,0,0,0,valvj001,Jose Valverde,True,1.0,090101.0,95.2,1.050420168067227,2012
CIN201206220,77,9,9,0,0,4,5,0,0,0,perkg001,Glen Perkins,True,1.0,090101.0,95.2,1.050420168067227,2012
CIN201206260,64,9,9,1,0,4,3,0,0,0,chapa001,Aroldis Chapman,True,1.0,090101.0,95.2,1.050420168067227,2012
CIN201207160,76,9,9,0,0,3,5,0,0,0,putzj001,J.J. Putz,True,1.0,090201.0,97.3,1.027749229188078,2012
CIN201208182,87,9,9,0,0,7,9,0,0,0,marmc001,Carlos Marmol,True,1.0,090201.0,97.3,1.027749229188078,2012
CIN201208240,86,9,9,0,0,5,8,0,0,0,mottj001,Jason Motte,True,1.0,090301.0,99.2,1.0080645161290323,2012
CIN201209030,64,9,9,0,0,1,4,0,0,0,aumop001,Phillippe Aumont,True,1.0,090301.0,99.2,1.0080645161290323,2012
CIN201209250,63,9,9,1,0,4,2,0,0,0,chapa001,Aroldis Chapman,True,1.0,090201.0,97.3,1.027749229188078,2012
CIN201304040,69,9,9,1,0,5,4,0,0,0,chapa001,Aroldis Chapman,True,1.0,090101.0,95.2,1.050420168067227,2013
CIN201304070,79,9,9,1,0,6,3,0,0,0,chapa001,Aroldis Chapman,True,1.0,090301.0,99.2,1.0080645161290323,2013
CIN201304190,64,9,9,0,0,1,2,0,0,0,cishs001,Steve Cishek,True,1.0,090101.0,95.2,1.050420168067227,2013
CIN201304240,64,9,9,1,0,1,0,0,0,0,chapa001,Aroldis Chapman,True,1.0,090101.0,95.2,1.050420168067227,2013
CIN201305100,80,9,9,1,0,4,2,0,0,0,chapa001,Aroldis Chapman,True,1.0,090201.0,97.3,1.027749229188078,2013
CIN201305250,69,9,9,1,0,5,2,0,0,0,chapa001,Aroldis Chapman,True,1.0,090301.0,99.2,1.0080645161290323,2013
CIN201305270,67,9,9,1,0,4,2,0,0,0,chapa001,Aroldis Chapman,True,1.0,090201.0,97.3,1.027749229188078,2013
CIN201306030,65,9,9,1,0,3,0,0,0,0,chapa001,Aroldis Chapman,True,1.0,090301.0,99.2,1.0080645161290323,2013
CIN201306080,70,9,9,1,0,4,2,0,0,0,chapa001,Aroldis Chapman,True,1.0,090201.0,97.3,1.027749229188078,2013
CIN201306090,56,7,10,1,0,4,3,1,0,1,simoa001,Alfredo Simon,False,1.0,070121.0,50.0,-2.0,2013
CIN201306170,69,9,9,1,0,4,1,0,0,0,chapa001,Aroldis Chapman,True,1.0,090301.0,99.2,1.0080645161290323,2013
CIN201307030,44,5,11,0,1,1,2,1,0,1,kontg001,George Kontos,False,2.33,051122.33,14.3,-1.1668611435239207,2013
CIN201307050,67,9,9,0,0,2,4,0,0,0,pereo002,Oliver Perez,True,1.0,090201.0,97.3,1.027749229188078,2013
CIN201307070,66,9,9,0,0,1,3,0,0,0,wilht001,Tom Wilhelmsen,True,1.0,090201.0,97.3,1.027749229188078,2013
CIN201307190,71,9,9,1,0,5,3,0,0,0,chapa001,Aroldis Chapman,True,1.0,090201.0,97.3,1.027749229188078,2013
CIN201308060,65,9,9,1,0,3,0,0,0,0,chapa001,Aroldis Chapman,True,1.0,090301.0,99.2,1.0080645161290323,2013
CIN201308070,76,9,9,1,0,6,5,0,0,0,chapa001,Aroldis Chapman,True,1.0,090101.0,95.2,1.050420168067227,2013
CIN201308100,71,9,9,0,0,1,3,0,0,0,streh001,Huston Street,True,1.0,090201.0,97.3,1.027749229188078,2013
CIN201308210,68,8,9,1,0,8,6,1,0,0,chapa001,Aroldis Chapman,True,2.0,080212.0,45.5,2.197802197802198,2013
CIN201308220,66,9,9,1,0,2,1,0,0,0,lecus001,Sam LeCure,True,1.0,090101.0,95.2,1.050420168067227,2013
CIN201308230,78,9,9,0,0,4,6,0,0,0,hendj001,Jim Henderson,True,1.0,090201.0,97.3,1.027749229188078,2013
CIN201308240,72,9,9,1,0,6,3,0,0,0,chapa001,Aroldis Chapman,True,1.0,090301.0,99.2,1.0080645161290323,2013
CIN201308240,47,6,9,0,0,1,2,0,0,0,axfoj001,John Axford,False,1.0,060101.0,14.3,-1.1668611435239207,2013
CIN201309030,63,9,9,1,0,1,0,0,0,0,chapa001,Aroldis Chapman,True,1.0,090101.0,95.2,1.050420168067227,2013
CIN201309060,65,9,9,1,0,3,2,0,0,0,chapa001,Aroldis Chapman,True,1.0,090101.0,95.2,1.050420168067227,2013
CIN201309060,38,5,9,0,0,1,2,1,0,0,howej003,J.P. Howell,False,1.0,050111.0,14.3,-1.1668611435239207,2013
CIN201309090,68,9,9,0,0,0,2,0,0,0,gregk001,Kevin Gregg,True,1.0,090201.0,97.3,1.027749229188078,2013
CIN201309240,72,9,9,0,0,2,4,0,0,0,blacv001,Vic Black,True,1.0,090201.0,97.3,1.027749229188078,2013
CIN201309270,71,9,9,0,0,1,4,0,0,0,grilj001,Jason Grilli,True,1.0,090301.0,99.2,1.0080645161290323,2013
CLE201004120,85,10,10,0,0,2,4,0,0,0,felin001,Neftali Feliz,True,1.0,100201.0,96.2,1.0395010395010396,2010
CLE201004140,81,8,9,0,2,2,6,1,1,0,felin001,Neftali Feliz,True,1.33,082421.33,94.4,1.059322033898305,2010
CLE201004170,66,9,9,1,0,3,2,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2010
CLE201005010,60,8,11,0,0,2,4,0,0,0,guerm001,Matt Guerrier,False,1.0,080201.0,8.3,-1.0905125408942202,2010
CLE201005040,95,9,9,0,0,5,8,0,0,0,gregk001,Kevin Gregg,True,1.0,090301.0,99.2,1.0080645161290323,2010
CLE201005080,82,9,9,0,0,4,6,0,0,0,valvj001,Jose Valverde,True,1.0,090201.0,97.3,1.027749229188078,2010
CLE201005090,80,9,9,1,0,7,4,0,0,0,perec002,Chris Perez,True,1.0,090301.0,99.2,1.0080645161290323,2010
CLE201005190,57,6,9,0,0,2,3,0,1,1,thomb002,Brad Thompson,False,1.33,060121.33,33.3,-1.4992503748125936,2010
CLE201005210,77,9,9,0,0,4,7,0,0,0,cordf002,Francisco Cordero,True,1.0,090301.0,99.2,1.0080645161290323,2010
CLE201005230,78,9,9,1,0,4,3,0,0,0,woodk002,Kerry Wood,True,1.0,090101.0,95.2,1.050420168067227,2010
CLE201006080,71,9,9,0,0,2,3,0,0,0,bardd001,Daniel Bard,True,1.0,090101.0,95.2,1.050420168067227,2010
CLE201006110,68,8,9,1,1,7,2,1,1,1,perec002,Chris Perez,True,1.67,081531.67,80.0,1.25,2010
CLE201006150,78,9,9,0,0,4,7,0,0,0,rodrf003,Francisco Rodriguez,True,1.0,090301.0,99.2,1.0080645161290323,2010
CLE201006170,83,9,9,0,0,4,6,0,0,0,rodrf003,Francisco Rodriguez,True,1.0,090201.0,97.3,1.027749229188078,2010
CLE201006280,68,9,9,1,0,2,1,0,0,0,woodk002,Kerry Wood,True,1.0,090101.0,95.2,1.050420168067227,2010
CLE201006290,70,9,9,1,0,5,4,0,0,0,woodk002,Kerry Wood,True,1.0,090101.0,95.2,1.050420168067227,2010
CLE201006300,63,9,9,1,0,3,1,0,0,0,perec002,Chris Perez,True,1.0,090201.0,97.3,1.027749229188078,2010
CLE201007020,72,9,9,0,0,0,3,0,0,0,baila001,Andrew Bailey,True,1.0,090301.0,99.2,1.0080645161290323,2010
CLE201007040,71,9,9,0,0,1,3,0,0,0,baila001,Andrew Bailey,True,1.0,090201.0,97.3,1.027749229188078,2010
CLE201007171,74,9,9,1,0,4,3,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2010
CLE201007230,44,6,7,1,0,2,1,0,0,0,sippt001,Tony Sipp,True,2.0,060102.0,14.3,6.9930069930069925,2010
CLE201007240,73,9,9,0,0,3,6,0,0,0,sorir001,Rafael Soriano,True,1.0,090301.0,99.2,1.0080645161290323,2010
CLE201007250,78,9,9,0,0,2,4,0,0,0,sorir001,Rafael Soriano,True,1.0,090201.0,97.3,1.027749229188078,2010
CLE201007260,65,9,9,0,0,2,3,0,0,0,rivem002,Mariano Rivera,True,1.0,090101.0,95.2,1.050420168067227,2010
CLE201007270,65,9,9,1,0,4,1,0,0,0,perec002,Chris Perez,True,1.0,090301.0,99.2,1.0080645161290323,2010
CLE201007290,20,3,9,1,0,1,0,1,0,0,perer002,Rafael Perez,False,2.0,030112.0,14.3,-1.1668611435239207,2010
CLE201008080,71,9,9,0,0,4,5,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2010
CLE201008120,71,9,9,1,0,4,1,0,0,0,perec002,Chris Perez,True,1.0,090301.0,99.2,1.0080645161290323,2010
CLE201008130,73,9,9,0,0,2,3,0,0,0,aardd001,David Aardsma,True,1.0,090101.0,95.2,1.050420168067227,2010
CLE201008260,67,8,9,1,1,3,2,1,1,0,perec002,Chris Perez,True,1.67,081121.67,75.0,1.3333333333333333,2010
CLE201008280,65,8,10,1,0,3,2,1,0,0,perer002,Rafael Perez,False,2.0,080112.0,25.0,-1.3333333333333333,2010
CLE201008300,81,8,11,0,2,3,6,1,0,1,jenkb001,Bobby Jenks,False,1.33,082321.33,94.4,-17.857142857142875,2010
CLE201009010,77,9,9,0,0,4,6,0,0,0,salec001,Chris Sale,True,1.0,090201.0,97.3,1.027749229188078,2010
CLE201009110,91,12,12,0,0,0,1,0,0,0,cappm001,Matt Capps,True,1.0,120101.0,85.7,1.1668611435239207,2010
CLE201009140,70,9,9,1,0,4,3,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2010
CLE201009230,80,9,9,0,0,2,4,0,0,0,sorij001,Joakim Soria,True,1.0,090201.0,97.3,1.027749229188078,2010
CLE201009260,79,9,9,1,0,5,3,0,0,0,pestv001,Vinnie Pestano,True,1.0,090201.0,97.3,1.027749229188078,2010
CLE201009270,78,9,9,1,0,6,3,0,0,0,perec002,Chris Perez,True,1.0,090301.0,99.2,1.0080645161290323,2010
CLE201009292,68,8,9,1,2,4,3,1,0,0,perec002,Chris Perez,True,1.33,082111.33,88.6,1.1286681715575622,2010
CLE201104050,67,9,9,1,0,3,1,0,0,0,perec002,Chris Perez,True,1.0,090201.0,97.3,1.027749229188078,2011
CLE201104070,63,9,9,1,0,1,0,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2011
CLE201104170,63,9,9,1,0,4,2,0,0,0,perec002,Chris Perez,True,1.0,090201.0,97.3,1.027749229188078,2011
CLE201105010,78,9,9,1,0,5,3,0,0,0,perec002,Chris Perez,True,1.0,090201.0,97.3,1.027749229188078,2011
CLE201105100,67,8,9,1,0,4,3,0,0,0,pestv001,Vinnie Pestano,False,1.0,080101.0,29.4,-1.41643059490085,2011
CLE201105200,72,9,9,1,0,5,4,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2011
CLE201105200,51,6,9,0,1,2,4,1,1,1,ondrl001,Logan Ondrusek,False,1.67,061231.67,33.3,-1.4992503748125936,2011
CLE201105210,59,9,9,1,0,2,1,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2011
CLE201105230,65,9,9,1,0,3,2,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2011
CLE201105240,73,9,9,0,0,1,4,0,0,0,papej001,Jonathan Papelbon,True,1.0,090301.0,99.2,1.0080645161290323,2011
CLE201106020,81,9,9,0,0,4,7,0,0,0,felin001,Neftali Feliz,True,1.0,090301.0,99.2,1.0080645161290323,2011
CLE201106050,69,9,9,0,0,0,2,0,0,0,felin001,Neftali Feliz,True,1.0,090201.0,97.3,1.027749229188078,2011
CLE201106060,73,9,9,0,0,4,6,0,0,0,cappm001,Matt Capps,True,1.0,090201.0,97.3,1.027749229188078,2011
CLE201106080,79,10,10,0,0,2,3,0,0,0,dumap001,Phil Dumatrait,True,1.0,100101.0,96.6,1.0351966873706004,2011
CLE201106200,81,9,9,0,0,7,8,0,0,0,streh001,Huston Street,True,1.0,090101.0,95.2,1.050420168067227,2011
CLE201106210,73,9,9,0,0,3,4,0,0,0,streh001,Huston Street,True,1.0,090101.0,95.2,1.050420168067227,2011
CLE201106220,67,9,9,1,0,4,3,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2011
